date,FTSE 100,AstraZeneca PLC,HSBC Holdings PLC,Linde PLC,Shell PLC,Unilever PLC
2023-12-01,51.23,69.64,51.75,58.03,68.61,52.45
2023-12-02,70.53,72.43,49.48,75.64,50.51,69.99
2023-12-03,45.7,78.72,62.84,46.33,76.31,54.45
2023-12-04,55.78,79.53,75.11,53.95,50.25,41.76
2023-12-05,54.59,41.57,75.6,62.97,55.23,77.85
2023-12-06,52.38,47.96,75.44,62.66,47.89,58.35
2023-12-07,54.55,50.13,42.39,63.52,40.74,45.65
2023-12-08,40.58,61.0,53.18,71.56,55.25,60.12
2023-12-09,41.15,49.67,60.32,74.96,66.48,60.19
2023-12-10,44.0,59.92,57.17,70.37,56.41,74.58
2023-12-11,54.64,40.51,46.65,40.83,77.71,69.58
2023-12-12,44.68,58.65,48.75,66.5,58.84,62.95
2023-12-13,52.82,46.88,47.13,47.0,74.67,54.14
2023-12-14,76.47,48.0,55.99,79.19,63.66,72.24
2023-12-15,77.7,51.45,75.9,75.35,74.56,40.84
2023-12-16,55.11,66.23,67.04,42.92,76.0,66.34
2023-12-17,63.92,49.28,65.27,78.24,52.43,73.88
2023-12-18,57.83,72.47,57.54,67.48,64.45,77.32
2023-12-19,45.32,56.26,57.75,43.06,51.37,46.93
2023-12-20,64.74,56.71,54.89,70.96,56.84,41.3
2023-12-21,49.51,49.08,62.69,53.62,47.1,55.19
2023-12-22,72.86,71.63,77.56,54.21,59.52,46.32
2023-12-23,43.64,45.58,62.47,69.77,43.79,67.11
2023-12-24,43.24,73.25,52.79,47.95,49.38,65.9
2023-12-25,51.65,71.83,65.61,51.57,70.31,67.25
2023-12-26,52.75,75.83,58.92,48.1,69.59,45.88
2023-12-27,69.83,50.72,51.56,54.36,61.24,41.32
2023-12-28,47.82,42.9,54.09,59.38,57.37,42.91
2023-12-29,75.73,52.04,78.89,48.05,73.42,56.54
2023-12-30,59.93,45.95,49.17,65.5,53.25,55.02
2023-12-31,63.51,78.14,59.42,75.55,50.02,51.57
2024-01-01,56.41,56.96,44.89,53.48,41.79,54.69
2024-01-02,40.26,56.86,43.11,67.05,57.16,71.92
2024-01-03,77.96,57.11,67.25,76.08,80.0,50.79
2024-01-04,75.5,71.94,46.43,48.7,60.97,64.01
2024-01-05,60.24,44.96,58.67,64.04,73.45,78.01
2024-01-06,57.25,66.69,45.08,50.5,40.47,70.58
2024-01-07,64.56,60.06,51.14,69.46,56.25,48.64
2024-01-08,67.98,77.03,46.44,40.69,75.88,69.43
2024-01-09,67.21,50.63,75.74,61.63,77.64,51.44
2024-01-10,62.4,43.51,63.01,62.73,54.65,71.49
2024-01-11,55.3,45.91,43.39,46.35,75.52,46.03
2024-01-12,46.48,47.49,74.7,52.44,65.97,42.97
2024-01-13,48.02,41.05,69.34,74.92,41.04,70.63
2024-01-14,61.94,78.74,71.16,51.5,66.81,56.02
2024-01-15,62.23,67.09,63.08,56.15,63.03,65.75
2024-01-16,59.87,71.41,41.61,77.92,56.5,75.01
2024-01-17,62.95,60.02,72.43,41.37,47.81,76.04
2024-01-18,48.27,67.26,55.87,62.3,72.53,79.97
2024-01-19,55.22,78.92,49.5,42.13,65.53,50.51
2024-01-20,55.56,41.19,54.99,67.13,75.9,49.07
2024-01-21,67.25,61.17,55.67,71.99,71.21,45.81
2024-01-22,71.76,42.5,73.6,55.75,70.24,40.97
2024-01-23,77.89,70.92,41.38,68.17,60.45,60.66
2024-01-24,54.54,79.19,65.37,45.06,63.33,63.26
2024-01-25,73.72,52.18,42.14,57.32,70.77,74.41
2024-01-26,51.36,40.04,75.53,59.43,70.16,76.52
2024-01-27,69.3,57.86,54.58,71.54,70.03,50.54
2024-01-28,58.68,52.45,43.08,55.89,58.65,46.98
2024-01-29,52.38,72.99,47.4,72.94,51.95,51.51
2024-01-30,71.1,74.84,56.67,78.13,75.48,51.4
2024-01-31,48.44,54.8,73.78,66.0,77.65,51.4
2024-02-01,72.28,65.32,62.96,76.0,44.69,54.57
2024-02-02,49.5,48.94,61.79,49.32,41.19,42.64
2024-02-03,40.41,53.71,41.89,64.48,62.39,46.42
2024-02-04,42.11,55.31,64.49,43.97,55.07,57.72
2024-02-05,51.37,62.63,75.67,49.09,65.89,75.58
2024-02-06,71.36,58.62,78.23,70.32,68.77,75.19
2024-02-07,54.94,40.89,69.61,77.38,54.9,48.8
2024-02-08,77.69,40.97,47.43,55.32,65.29,65.09
2024-02-09,59.81,72.74,40.27,58.75,79.92,53.52
2024-02-10,41.62,69.4,69.61,42.24,41.42,46.98
2024-02-11,62.14,49.24,50.26,76.67,58.91,44.82
2024-02-12,54.07,69.49,46.48,72.68,46.52,49.83
2024-02-13,54.74,72.51,69.32,75.86,74.77,56.99
2024-02-14,68.54,74.3,78.35,46.32,67.32,71.01
2024-02-15,56.33,53.86,69.09,69.44,79.64,51.5
2024-02-16,46.35,46.91,71.62,70.36,42.31,71.82
2024-02-17,73.51,74.62,63.79,73.03,76.53,44.07
2024-02-18,58.35,72.38,67.44,63.36,43.63,68.35
2024-02-19,73.23,51.6,79.39,73.57,75.54,56.78
2024-02-20,44.42,44.92,72.74,56.69,73.64,62.54
2024-02-21,50.16,69.21,50.79,79.99,58.48,66.09
2024-02-22,56.04,54.0,65.67,71.12,77.47,43.61
2024-02-23,62.13,48.65,50.87,68.1,62.74,44.17
2024-02-24,52.4,68.26,70.44,79.4,64.43,41.26
2024-02-25,78.61,72.73,54.04,42.88,42.43,55.44
2024-02-26,66.84,65.87,66.15,41.06,47.66,58.84
2024-02-27,59.27,46.88,53.63,70.03,68.16,76.6
2024-02-28,57.4,40.67,72.29,42.34,62.03,54.05
2024-02-29,43.32,70.17,57.63,78.6,65.78,42.05
2024-03-01,44.95,49.54,63.16,45.84,67.4,77.06
2024-03-02,68.88,70.45,62.69,43.11,40.58,51.64
2024-03-03,43.64,53.5,49.65,54.52,69.18,76.41
2024-03-04,63.89,57.07,54.64,43.76,45.23,50.3
2024-03-05,42.26,77.21,57.91,56.85,42.32,66.33
2024-03-06,61.91,79.68,52.65,43.55,42.36,54.66
2024-03-07,69.12,60.89,65.86,60.54,53.02,56.14
2024-03-08,60.76,63.98,57.22,56.76,60.89,51.65
2024-03-09,61.59,74.97,77.64,68.8,79.48,44.73
2024-03-10,53.73,75.25,59.48,77.94,55.1,79.33
2024-03-11,44.44,79.76,74.71,79.77,61.31,72.57
2024-03-12,44.28,78.85,46.09,41.61,48.81,71.67
2024-03-13,73.08,73.3,44.57,40.01,42.79,67.35
2024-03-14,52.16,49.58,68.62,74.06,47.27,46.25
2024-03-15,56.32,46.16,69.02,66.8,68.23,79.84
2024-03-16,77.4,43.34,74.94,61.14,45.74,68.4
2024-03-17,60.07,77.43,61.59,45.36,57.49,68.94
2024-03-18,55.28,41.91,42.93,62.98,42.81,78.83
2024-03-19,70.69,72.19,50.89,64.24,41.52,77.92
2024-03-20,44.18,40.63,54.15,64.77,42.32,73.64
2024-03-21,53.66,61.95,76.02,53.23,76.27,74.56
2024-03-22,54.21,46.76,56.1,43.36,58.55,50.76
2024-03-23,67.01,70.42,78.52,44.1,78.12,79.34
2024-03-24,66.7,78.23,49.44,62.25,43.08,70.18
2024-03-25,72.79,73.21,49.2,45.02,63.28,62.04
2024-03-26,68.19,58.9,40.45,47.82,41.85,58.43
2024-03-27,53.55,51.59,60.75,64.6,56.58,76.01
2024-03-28,71.78,47.78,74.76,50.88,52.83,79.98
2024-03-29,49.83,60.56,52.87,55.6,41.91,52.8
2024-03-30,64.62,70.47,51.01,43.78,68.1,53.89
2024-03-31,64.45,53.91,60.48,67.71,64.22,66.12
2024-04-01,40.47,74.15,46.71,56.27,79.18,49.1
2024-04-02,75.08,48.28,60.45,63.78,41.55,40.36
2024-04-03,54.2,55.09,75.88,57.03,59.0,41.77
2024-04-04,57.0,53.33,40.86,52.89,51.58,64.67
2024-04-05,64.84,57.57,70.01,62.88,58.15,43.49
2024-04-06,43.73,55.93,60.56,43.95,49.59,44.04
2024-04-07,66.98,48.25,60.77,53.23,77.03,66.21
2024-04-08,65.35,48.17,66.52,50.6,50.73,42.22
2024-04-09,73.85,46.13,54.35,48.41,41.06,43.26
2024-04-10,57.97,48.26,57.17,72.36,46.84,52.2
2024-04-11,52.17,51.72,63.13,50.15,61.19,49.32
2024-04-12,50.35,48.82,69.63,65.32,72.28,46.89
2024-04-13,49.48,66.57,71.29,53.87,67.99,48.91
2024-04-14,53.14,78.65,46.52,77.49,44.63,69.65
2024-04-15,40.99,62.12,56.59,78.14,71.06,57.31
2024-04-16,42.69,66.62,75.7,62.53,61.51,57.8
2024-04-17,66.53,60.0,52.2,74.39,59.2,65.62
2024-04-18,50.37,60.36,77.43,61.18,78.13,42.34
2024-04-19,41.14,56.46,62.31,47.31,58.55,54.34
2024-04-20,54.28,58.14,75.66,66.34,68.17,40.16
2024-04-21,58.8,44.73,41.38,65.36,74.93,57.59
2024-04-22,69.81,73.14,63.83,78.1,64.62,63.49
2024-04-23,55.42,56.19,43.73,70.68,49.29,55.04
2024-04-24,61.62,51.84,65.77,56.27,68.81,71.25
2024-04-25,49.65,63.55,68.37,51.91,66.02,42.53
2024-04-26,42.67,75.15,44.06,58.15,52.47,74.65
2024-04-27,58.26,62.36,56.26,71.26,59.05,73.48
2024-04-28,68.99,77.65,59.11,50.06,73.94,47.19
2024-04-29,79.07,50.67,69.06,64.03,79.44,53.11
2024-04-30,59.91,46.85,54.5,48.56,70.14,70.37
2024-05-01,58.55,71.16,54.97,76.36,70.25,56.51
2024-05-02,65.95,58.29,66.15,42.61,51.96,69.59
2024-05-03,55.34,40.98,48.08,77.88,47.53,62.22
2024-05-04,46.68,48.73,56.77,72.7,66.89,44.64
2024-05-05,50.04,56.11,70.41,48.42,74.55,67.16
2024-05-06,61.37,67.95,74.64,41.14,47.7,73.2
2024-05-07,58.56,64.16,75.44,62.17,46.39,74.78
2024-05-08,72.91,72.01,51.66,41.25,64.39,74.64
2024-05-09,75.59,71.12,58.18,61.13,58.75,61.41
2024-05-10,58.22,59.67,45.87,56.23,69.59,67.9
2024-05-11,43.62,71.02,49.28,67.05,56.98,51.65
2024-05-12,77.86,53.59,57.21,43.62,71.79,45.01
2024-05-13,57.35,71.11,65.51,62.88,45.46,72.95
2024-05-14,41.82,62.77,78.17,73.14,72.52,76.05
2024-05-15,47.38,50.41,43.48,42.29,62.45,59.17
2024-05-16,47.69,55.69,54.17,45.14,41.82,51.2
2024-05-17,60.88,60.06,73.23,64.31,44.33,71.64
2024-05-18,71.81,76.7,49.06,58.01,53.67,48.81
2024-05-19,41.67,47.83,78.81,66.06,51.87,59.54
2024-05-20,73.79,66.7,43.62,51.88,44.28,47.13
2024-05-21,77.14,62.48,46.06,53.83,59.96,72.91
2024-05-22,58.5,60.45,67.99,76.88,62.85,50.63
2024-05-23,55.3,48.9,71.85,46.76,51.41,48.1
2024-05-24,45.02,55.14,58.54,62.02,42.07,70.11
2024-05-25,51.49,59.83,43.99,51.23,56.09,73.91
2024-05-26,62.73,56.84,45.07,55.19,65.66,57.77
2024-05-27,55.92,52.78,49.32,49.18,42.24,49.54
2024-05-28,70.21,59.07,43.83,54.38,71.6,42.57
2024-05-29,57.81,48.04,79.32,59.87,71.68,75.61
2024-05-30,67.28,44.25,64.72,49.95,71.88,66.73
2024-05-31,46.2,51.01,78.66,48.91,76.28,69.31
2024-06-01,55.3,49.21,79.51,76.71,67.24,43.1
2024-06-02,58.47,67.5,68.5,68.59,75.05,60.48
2024-06-03,50.56,66.43,74.32,46.45,72.85,78.21
2024-06-04,66.74,42.53,65.78,59.57,47.97,69.43
2024-06-05,69.62,71.49,50.03,64.05,44.44,67.41
2024-06-06,46.82,59.26,52.03,71.07,73.8,78.02
2024-06-07,56.78,57.35,58.69,69.68,70.52,60.9
2024-06-08,47.04,43.51,51.98,42.98,59.85,53.44
2024-06-09,69.26,68.93,45.2,75.46,65.14,50.35
2024-06-10,71.9,74.75,40.4,69.56,60.17,61.14
2024-06-11,63.01,75.92,74.65,69.61,51.72,45.71
2024-06-12,50.34,74.95,48.09,51.42,69.51,63.59
2024-06-13,63.56,78.2,77.18,40.74,67.96,67.68
2024-06-14,58.23,62.96,51.51,51.3,52.12,74.16
2024-06-15,43.2,40.4,71.53,47.31,60.64,47.88
2024-06-16,65.9,67.39,79.63,65.06,41.56,61.88
2024-06-17,52.24,45.49,62.15,54.78,58.05,70.34
2024-06-18,58.08,43.22,54.65,72.4,71.43,45.07
2024-06-19,67.94,49.43,52.58,41.97,47.03,55.08
2024-06-20,66.9,43.53,65.25,58.16,69.98,67.41
2024-06-21,50.19,44.55,71.1,66.0,59.38,59.62
2024-06-22,77.25,52.98,66.83,75.43,67.02,59.22
2024-06-23,56.9,42.06,52.0,77.22,43.5,50.09
2024-06-24,45.72,54.54,66.14,57.84,55.17,74.1
2024-06-25,62.66,69.27,43.11,43.69,74.54,68.3
2024-06-26,41.97,48.04,49.58,68.63,65.31,76.71
2024-06-27,54.73,53.65,66.75,56.02,54.86,59.73
2024-06-28,75.64,60.22,53.69,54.13,77.44,79.57
2024-06-29,79.1,77.57,58.11,67.62,77.06,75.07
2024-06-30,76.3,60.39,41.07,51.03,60.56,48.03
2024-07-01,47.88,42.3,66.21,51.92,77.49,64.17
2024-07-02,57.63,71.7,74.93,46.13,71.73,52.14
2024-07-03,72.45,52.49,46.78,56.1,79.96,56.28
2024-07-04,75.38,70.78,63.29,53.65,78.15,57.62
2024-07-05,63.56,48.28,53.57,69.63,41.05,68.21
2024-07-06,52.62,77.57,57.67,55.85,72.37,68.5
2024-07-07,46.62,71.87,45.9,49.24,54.79,55.06
2024-07-08,77.26,45.76,71.6,72.75,45.04,57.12
2024-07-09,77.66,59.23,45.31,63.03,54.82,60.38
2024-07-10,57.91,75.94,48.02,54.37,60.05,40.53
2024-07-11,71.17,59.88,55.85,57.25,48.89,55.56
2024-07-12,74.85,73.62,54.58,79.8,76.93,46.91
2024-07-13,62.77,59.79,40.67,62.48,57.38,43.14
2024-07-14,67.62,78.35,63.83,59.85,43.85,71.18
2024-07-15,52.68,72.94,71.28,64.61,74.96,68.92
2024-07-16,48.56,42.76,66.77,46.48,64.22,50.71
2024-07-17,75.81,41.74,60.15,77.45,63.55,46.47
2024-07-18,60.14,50.56,68.43,49.99,58.48,55.65
2024-07-19,63.57,74.86,52.86,79.67,66.66,58.27
2024-07-20,50.75,41.48,49.36,69.54,64.66,71.2
2024-07-21,68.06,70.51,43.85,46.26,44.52,40.55
2024-07-22,68.05,77.23,51.79,40.43,41.36,77.28
2024-07-23,74.17,78.79,61.01,41.04,59.5,68.8
2024-07-24,79.99,70.56,71.96,58.69,56.01,53.86
2024-07-25,66.95,52.92,74.05,54.41,78.71,76.1
2024-07-26,61.57,41.68,47.02,57.14,42.28,51.67
2024-07-27,73.09,45.71,51.77,54.88,58.57,60.66
2024-07-28,76.29,45.16,66.2,62.05,65.29,69.59
2024-07-29,45.37,56.25,65.41,57.7,57.19,68.86
2024-07-30,64.01,79.74,79.56,49.27,40.41,64.2
2024-07-31,40.96,47.3,47.98,79.63,62.0,73.7
2024-08-01,59.87,66.57,66.55,54.82,49.14,65.57
2024-08-02,40.42,73.75,55.89,48.35,47.07,73.63
2024-08-03,68.1,40.03,53.56,46.9,79.21,55.13
2024-08-04,45.04,54.78,79.5,45.35,77.63,67.28
2024-08-05,50.86,47.19,77.25,75.79,54.89,48.73
2024-08-06,57.2,42.71,41.37,45.84,44.67,61.82
2024-08-07,79.72,52.08,48.02,50.93,64.39,50.77
2024-08-08,58.99,64.38,43.5,50.07,52.71,67.25
2024-08-09,76.09,75.87,45.38,59.55,45.09,47.69
2024-08-10,53.7,73.5,51.34,75.24,56.88,44.56
2024-08-11,77.23,47.93,75.58,66.82,45.48,64.65
2024-08-12,46.36,69.99,68.33,71.97,71.91,68.37
2024-08-13,74.9,59.06,68.36,40.3,51.74,69.07
2024-08-14,79.01,57.81,79.42,49.75,75.73,76.09
2024-08-15,44.36,43.12,58.5,65.71,62.06,77.45
2024-08-16,55.77,45.04,59.52,69.22,44.11,58.49
2024-08-17,43.44,54.89,42.37,45.44,76.72,69.51
2024-08-18,49.88,67.74,65.97,54.58,67.81,66.31
2024-08-19,77.05,64.32,79.82,59.79,71.6,48.16
2024-08-20,64.91,48.46,78.47,79.84,58.45,71.24
2024-08-21,43.91,55.74,43.97,78.84,65.79,46.94
2024-08-22,71.99,64.28,48.01,77.21,59.6,73.7
2024-08-23,70.28,63.31,65.29,50.93,45.07,42.08
2024-08-24,42.44,59.29,69.56,44.58,56.97,48.87
2024-08-25,72.48,43.67,47.96,51.39,59.41,42.44
2024-08-26,78.92,59.04,72.81,48.58,58.54,73.34
2024-08-27,40.26,68.87,73.16,57.51,65.63,62.7
2024-08-28,46.09,55.64,63.68,74.7,76.52,54.06
2024-08-29,41.15,48.34,42.32,75.93,48.01,44.0
2024-08-30,50.47,74.27,52.87,46.06,73.58,73.18
2024-08-31,43.65,54.5,74.43,74.7,71.76,73.55
2024-09-01,40.3,52.34,67.88,69.11,61.92,46.07
2024-09-02,56.29,62.27,71.77,59.11,56.27,60.59
2024-09-03,75.48,70.28,75.36,53.46,48.59,53.86
2024-09-04,51.35,68.33,58.04,66.57,63.15,45.87
2024-09-05,45.36,52.52,58.1,55.4,40.1,72.64
2024-09-06,47.37,49.65,66.97,62.84,45.21,79.51
2024-09-07,42.16,41.53,61.66,77.82,70.22,55.73
2024-09-08,57.0,41.57,79.03,44.85,64.55,65.8
2024-09-09,66.5,50.34,71.99,61.3,55.8,52.72
2024-09-10,76.09,58.43,63.63,74.98,40.27,52.33
2024-09-11,44.68,52.91,79.38,75.67,43.57,40.05
2024-09-12,65.28,41.79,61.83,78.62,54.23,67.75
2024-09-13,58.98,51.5,61.23,71.2,60.46,41.66
2024-09-14,41.47,59.99,51.11,64.08,66.06,60.07
2024-09-15,60.32,71.21,79.83,40.87,58.7,72.48
2024-09-16,55.08,62.02,78.33,51.42,45.48,59.89
2024-09-17,45.24,59.16,74.42,64.05,65.62,62.44
2024-09-18,58.11,76.45,66.51,68.03,62.79,74.82
2024-09-19,73.28,64.63,75.85,69.71,66.82,63.26
2024-09-20,67.02,47.11,76.17,66.06,47.62,41.06
2024-09-21,47.46,52.36,78.67,79.2,75.66,49.6
2024-09-22,61.01,56.85,75.21,49.89,76.48,65.15
2024-09-23,52.57,75.21,55.85,47.07,66.16,66.07
2024-09-24,61.35,58.27,40.45,65.65,47.82,45.2
2024-09-25,46.61,68.98,43.9,47.45,73.78,57.73
2024-09-26,49.19,73.33,70.03,58.58,61.68,53.14
2024-09-27,57.34,52.89,41.09,62.33,74.75,48.96
2024-09-28,72.82,65.81,56.5,42.3,68.53,57.99
2024-09-29,57.38,56.62,57.65,60.78,53.44,49.83
2024-09-30,70.79,54.87,56.96,65.71,48.45,75.92
2024-10-01,61.21,63.21,68.47,40.54,49.76,65.43
2024-10-02,57.55,57.94,79.55,43.82,57.58,46.3
2024-10-03,48.61,70.97,42.51,48.73,71.27,59.81
2024-10-04,59.01,61.13,75.8,58.47,62.47,45.37
2024-10-05,52.11,59.51,69.79,40.22,42.18,71.44
2024-10-06,40.37,66.09,47.84,79.62,75.63,48.39
2024-10-07,56.59,73.68,79.11,47.56,49.37,74.44
2024-10-08,76.27,51.42,77.69,52.88,42.33,49.41
2024-10-09,40.78,45.05,67.17,73.16,73.11,43.66
2024-10-10,66.92,78.96,48.14,71.28,57.95,68.0
2024-10-11,60.72,54.77,66.25,49.17,50.93,65.28
2024-10-12,68.58,76.46,48.33,64.13,72.24,74.49
2024-10-13,73.67,62.4,69.59,49.26,48.56,51.29
2024-10-14,40.47,70.69,69.94,56.63,72.7,69.28
2024-10-15,45.46,43.76,55.83,50.62,52.22,76.8
2024-10-16,62.18,66.53,44.14,75.67,71.56,55.09
2024-10-17,46.61,67.12,40.71,40.72,73.53,57.23
2024-10-18,69.28,62.53,40.35,50.71,59.09,49.46
2024-10-19,72.79,61.5,75.63,58.47,47.47,74.45
2024-10-20,42.19,72.7,54.14,54.41,47.04,44.85
2024-10-21,67.21,53.37,52.7,42.79,77.1,68.05
2024-10-22,47.77,69.2,60.58,77.54,77.08,73.09
2024-10-23,72.09,71.18,64.69,66.72,64.24,63.35
2024-10-24,44.57,40.91,73.39,69.1,72.19,46.5
2024-10-25,50.29,61.38,60.05,57.74,75.88,67.74
2024-10-26,63.86,41.61,55.05,60.51,47.86,69.77
2024-10-27,40.83,54.31,42.39,53.31,65.61,60.02
2024-10-28,52.42,49.26,63.22,45.45,46.75,74.48
2024-10-29,77.16,71.26,73.81,42.86,48.66,50.23
2024-10-30,49.8,41.0,64.09,54.79,69.35,65.58
2024-10-31,78.08,73.28,61.83,61.86,52.39,70.43
2024-11-01,59.94,64.73,53.77,78.17,61.54,58.81
2024-11-02,45.24,54.98,51.49,41.8,77.54,79.2
2024-11-03,41.13,68.41,60.0,74.59,52.62,45.69
2024-11-04,73.72,73.49,60.5,62.18,40.43,51.36
2024-11-05,61.99,47.86,63.09,79.96,46.23,64.36
2024-11-06,71.38,52.31,69.44,78.34,58.43,49.34
2024-11-07,74.38,62.18,61.72,58.31,40.48,68.46
2024-11-08,70.79,44.77,60.95,56.9,59.92,77.58
2024-11-09,61.04,76.34,42.52,50.02,65.13,65.67
2024-11-10,55.21,46.27,41.74,44.71,61.2,40.76
2024-11-11,76.88,64.73,71.99,54.31,79.39,58.1
2024-11-12,77.07,57.42,47.97,51.77,76.34,41.05
2024-11-13,62.94,43.91,44.05,63.91,42.77,44.71
2024-11-14,61.51,54.18,52.67,46.03,50.85,42.96
2024-11-15,75.96,78.23,68.91,76.02,45.97,74.2
2024-11-16,42.07,41.63,55.05,47.42,60.13,64.9
2024-11-17,54.5,52.28,62.67,59.42,61.6,47.56
2024-11-18,55.02,71.86,59.53,52.98,56.6,64.84
2024-11-19,42.64,45.08,59.06,69.82,64.64,70.22
2024-11-20,63.6,67.37,60.19,44.8,74.4,45.4
2024-11-21,51.01,73.87,44.51,73.77,45.41,46.07
2024-11-22,44.9,57.29,79.76,61.36,71.23,79.96
2024-11-23,76.66,61.01,78.12,61.39,70.18,64.11
2024-11-24,75.08,46.25,45.74,62.86,43.52,52.67
2024-11-25,71.89,59.09,47.57,73.77,47.66,65.32
2024-11-26,54.2,50.62,79.74,59.26,50.72,76.92
2024-11-27,76.83,79.5,66.86,49.57,74.69,46.73
2024-11-28,57.77,40.1,60.36,43.61,76.51,71.8
2024-11-29,40.92,41.05,53.93,54.99,43.82,74.06
2024-11-30,68.85,60.44,76.39,69.02,42.1,59.02
2024-12-01,66.97,56.61,58.04,62.42,75.36,58.91
2024-12-02,68.08,42.18,44.23,43.49,44.61,53.34
2024-12-03,46.73,44.44,64.26,67.05,72.25,51.94
2024-12-04,67.86,60.17,54.69,60.81,70.06,46.38
2024-12-05,61.86,74.0,42.62,42.47,60.35,79.08
2024-12-06,50.66,64.25,48.24,40.93,54.82,63.93
2024-12-07,77.89,72.69,40.21,72.45,54.66,41.54
2024-12-08,44.82,73.17,57.38,57.41,70.92,61.42
2024-12-09,64.02,72.48,48.58,69.46,44.02,53.76
2024-12-10,51.03,63.14,54.01,50.53,73.26,56.45
2024-12-11,46.77,71.67,67.79,52.06,56.71,44.68
2024-12-12,69.81,40.76,51.22,53.95,74.03,42.42
2024-12-13,77.99,62.0,72.52,63.98,71.35,72.91
2024-12-14,71.55,47.37,73.37,69.25,65.8,51.42
2024-12-15,76.31,73.95,64.82,61.27,78.03,59.78
2024-12-16,69.38,72.5,61.66,40.27,48.52,78.19
2024-12-17,76.12,79.06,45.57,53.99,57.33,78.42
2024-12-18,52.62,40.21,56.77,73.73,60.05,60.67
2024-12-19,44.73,40.89,73.89,65.21,50.02,55.99
2024-12-20,67.58,63.32,40.85,55.91,78.64,42.71
2024-12-21,79.11,44.47,66.62,47.92,57.72,54.1
2024-12-22,57.06,51.86,74.22,61.34,50.13,45.68
2024-12-23,66.63,60.27,77.58,55.25,69.37,42.12
2024-12-24,57.35,79.76,66.81,67.57,48.65,73.06
2024-12-25,75.63,44.11,62.17,58.87,62.43,53.24
2024-12-26,48.84,42.69,69.27,66.26,66.15,58.99
2024-12-27,45.85,54.43,75.12,68.32,78.58,69.59
2024-12-28,74.25,57.92,46.84,65.36,70.48,42.56
2024-12-29,78.18,57.25,77.47,63.01,73.17,66.83
2024-12-30,41.83,44.64,72.68,42.46,66.63,61.84
2024-12-31,42.7,71.9,64.91,64.67,66.46,43.32
