QueryDate,URL,MobileURL,Date,Title,Content-type: text/html; charset=utf-8
2019-05-31,https://www.rigzone.com/news/wire/big_oil_to_permian_strugglers_no_bailouts-30-may-2019-158955-article,https://www.rigzone.com/news/wire/big_oil_to_permian_strugglers_no_bailouts-30-may-2019-158955-article/?amp,2019-05-31 01:00:00,Big Oil to Permian Strugglers : No Bailouts,
2019-06-03,https://www.investegate.co.uk/tt-electronics-plc--ttg-/rns/director-declaration/201906031118109415A/,,2019-06-03 11:00:00,FE Investegate |TT Electronics PLC Announcements | TT Electronics PLC : Director Declaration,
2019-06-04,https://www.marketwatch.com/press-release/lubricants-market-2019-insights-and-forecast-research-report-2024-2019-06-03,,2019-06-04 04:00:00,Lubricants Market 2019 Insights and Forecast Research Report 2024,
2019-06-05,https://www.directorstalkinterviews.com/royal-dutch-shell-plc-class-b-12-8-potential-upside-indicated-by-berenberg/412784128,https://www.directorstalkinterviews.com/royal-dutch-shell-plc-class-b-12-8-potential-upside-indicated-by-berenberg/412784128/amp,2019-06-05 12:15:00,Royal Dutch Shell Plc Class B 12 . 8 % Potential Upside Indicated by Berenberg,
2019-06-06,https://finance.yahoo.com/news/top-20-companies-carbon-capture-043700464.html,https://finance.yahoo.com/amphtml/news/top-20-companies-carbon-capture-043700464.html,2019-06-06 05:45:00,Top 20 Companies in Carbon Capture and Storage 2019,
2019-06-07,https://investomania.co.uk/2019/06/does-royal-dutch-shell-plcs-5-7-dividend-yield-have-income-investing-appeal/,https://investomania.co.uk/2019/06/does-royal-dutch-shell-plcs-5-7-dividend-yield-have-income-investing-appeal/amp/,2019-06-07 08:45:00,Does Royal Dutch Shell Plc 5 . 7 % dividend yield have income investing appeal ? ,
2019-06-10,https://www.thestar.com.my/business/business-news/2019/06/10/bulls-beware--the-2020-oil-market-is-quickly-turning-ugly/,,2019-06-10 02:00:00,Bulls beware – the 2020 oil market is quickly turning ugly - Business News,
2019-06-11,https://www.finanznachrichten.de/nachrichten-2019-06/46927070-royal-dutch-shell-plc-first-quarter-2019-euro-gbp-equivalent-dividend-payments-008.htm,,2019-06-11 16:15:00,ROYAL DUTCH SHELL PLC - First Quarter 2019 Euro GBP Equivalent Dividend Payments,
2019-06-12,https://finance.yahoo.com/news/libra-consortium-takes-final-investment-205600548.html,https://finance.yahoo.com/amphtml/news/libra-consortium-takes-final-investment-205600548.html,2019-06-12 00:30:00,Libra Consortium takes final investment decision on Mero - 2 FPSO in Brazil pre - salt,
2019-06-13,https://www.cnbc.com/2019/06/12/reuters-america-interview-shell-hopes-argentinas-hydrocarbon-exports-tax-will-expire-next-year.html,https://www.cnbc.com/amp/2019/06/12/reuters-america-interview-shell-hopes-argentinas-hydrocarbon-exports-tax-will-expire-next-year.html,2019-06-13 01:30:00,INTERVIEW - Shell hopes Argentina hydrocarbon exports tax will expire next year,
2019-06-14,https://www.morningstar.co.uk/uk/news/AN_1560497978222680200/press-mexico-approves-usd11-billion-shell-deepwater-investment-plans.aspx,,2019-06-14 09:30:00,PRESS : Mexico Approves USD1 . 1 Billion Shell ... ,
2019-06-17,https://finance.yahoo.com/news/inpex-agrees-framework-20-billion-035626016.html,https://finance.yahoo.com/amphtml/news/inpex-agrees-framework-20-billion-035626016.html,2019-06-17 03:30:00,Inpex Inks New Deal With Indonesia on $20 Billion Abadi LNG,
2019-06-18,https://www.agriculture.com/markets/newswire/us-corn-problems-boost-brazil-ethanol-outlook-might-affect-sugar,,2019-06-18 14:00:00,"U . S . corn problems boost Brazil ethanol outlook , might affect sugar",
2019-06-19,https://www.thestar.com.my/news/world/2019/06/19/rocket-hits-site-of-foreign-oil-firms-in-iraqs-basra-two-hurt/,,2019-06-19 04:45:00,"Rocket hits site of foreign oil firms in Iraq Basra , two hurt - World",
2019-06-20,http://news.trust.org/item/20190619040048-rbe60/,http://mercury.postlight.com/amp?url=http://news.trust.org/item/20190619040048-rbe60/,2019-06-20 00:30:00,"Rocket hits site of foreign oil firms in Iraq Basra , two ... ",
2019-06-21,https://www.nbcnews.com/news/world/rocket-hits-exxonmobil-other-oil-firms-iraq-n1019181?cid=public-rss_20190621,https://www.nbcnews.com/news/amp/ncna1019181,2019-06-21 00:45:00,"Rocket hits ExxonMobil , other oil firms in Iraq",
2019-06-24,https://menafn.com/1098676275/Large-Exxon-shareholder-starts-divesting-over-climate-change,,2019-06-24 03:30:00,Large Exxon shareholder starts divesting over climate change,
2019-06-25,http://www.globenewswire.com/news-release/2019/06/25/1873371/0/en/Enhanced-Oil-Recovery-Market-Size-Worth-US-91-Bn-by-2026.html,,2019-06-25 01:45:00,Enhanced Oil Recovery Market Size Worth US$ 91 Bn by 2026,
2019-06-26,https://www.dailymaverick.co.za/article/2019-06-26-south-africa-working-on-new-oil-and-gas-policy-to-enable-growth/,https://www.dailymaverick.co.za/article/2019-06-26-south-africa-working-on-new-oil-and-gas-policy-to-enable-growth/amp/,2019-06-26 07:00:00,South Africa Working on New Oil and Gas Policy to Enabl ... ,
2019-06-27,http://www.digitaljournal.com/pr/4360059,,2019-06-27 07:30:00,"Industrial Lubricants Market Share , Current Industry Scenario , New Developments , Emerging Trends , Product Analysis and Top Regions from 2019 to 2023 - Press Release",
2019-06-28,https://www.finanznachrichten.de/nachrichten-2019-06/47066437-royal-dutch-shell-plc-voting-rights-and-capital-008.htm,,2019-06-28 14:00:00,ROYAL DUTCH SHELL PLC - Voting Rights and Capital,
2019-07-01,http://www.morningstar.co.uk/uk/news/AN_1561979411609184200/cluff-natural-resources-looking-for-partner-to-develop-dewar-prospect.aspx,,2019-07-01 11:45:00,Cluff Natural Resources Looking For Partner To ... ,
2019-07-02,https://www.finanznachrichten.de/nachrichten-2019-07/47086599-royal-dutch-shell-plc-royal-dutch-shell-notice-of-results-008.htm,,2019-07-02 08:45:00,ROYAL DUTCH SHELL PLC - Royal Dutch Shell Notice of Results,
2019-07-03,http://naija247news.com/2019/07/03/nigerias-largest-oil-independent-to-spend-5-billion-to-boost-output/,,2019-07-03 05:00:00,Nigeria Largest Oil Independent to Spend $5 Billion to Boost Output,
2019-07-04,https://www.prnewswire.com:443/news-releases/royal-dutch-shell-plc-transaction-in-own-shares-300880149.html,,2019-07-04 07:00:00,Royal Dutch Shell plc : Transaction in Own Shares,
2019-07-05,https://www.euroinvestor.com/news/2019/07/04/transaction-in-own-shares/14055673,,2019-07-05 04:00:00,Transaction in Own Shares - Financial news Euroinvestor,
2019-07-08,https://www.worldoil.com/news/2019/7/7/kenya-tanzania-plan-to-explore-natural-gas-trading,,2019-07-08 01:30:00,"Kenya , Tanzania plan to explore natural - gas trading",
2019-07-09,https://www.finanznachrichten.de/nachrichten-2019-07/47143965-royal-dutch-shell-plc-transaction-in-own-shares-008.htm,,2019-07-09 17:30:00,ROYAL DUTCH SHELL PLC - Transaction in Own Shares,
2019-07-10,https://www.reuters.com/article/us-storm-gulfmexico-shell-refineries-idUSKCN1U42QT,https://mobile.reuters.com/article/amp/idUSKCN1U42QT,2019-07-10 00:00:00,"Shell Texas , Louisiana refineries monitoring Gulf of Mexico weather",
2019-07-11,https://www.reuters.com/article/us-storm-gulfmexico-shell/oil-majors-evacuate-us-gulf-platform-staff-before-storm-idUSKCN1U42N0,https://mobile.reuters.com/article/amp/idUSKCN1U42N0,2019-07-11 00:00:00,Oil majors evacuate U . S . Gulf platform staff before storm,
2019-07-12,https://www.reuters.com/article/us-storm-gulfmexico/us-oil-companies-slash-gulf-of-mexico-production-as-storm-bears-down-idUSKCN1U51LJ,https://mobile.reuters.com/article/amp/idUSKCN1U51LJ,2019-07-12 09:45:00,U . S . oil companies slash Gulf of Mexico production as storm bears down,
2019-07-15,https://www.bnnbloomberg.ca/barry-to-unleash-life-threatening-floods-in-louisiana-today-1.1286965,,2019-07-15 14:15:00,Barry to unleash life - threatening floods in Louisiana today,
2019-07-16,https://in.news.yahoo.com/u-gulf-mexico-oil-gas-213616456.html,https://in.news.yahoo.com/amphtml/u-gulf-mexico-oil-gas-213616456.html,2019-07-16 03:45:00,"U . S . Gulf of Mexico oil , gas producers begin restarting after Barry",
2019-07-17,https://www.mrt.com/business/energy/article/Oil-Holds-Losses-as-U-S-Output-Returns-After-14098542.php,,2019-07-17 00:00:00,"Oil slides on prospect of easing geopolitical risk , more supply",
2019-07-18,https://www.texasguardian.com/news/261768340/global-toluene-market-size-research-report-2027-industry-growth--key-manufacturers-analysis,,2019-07-18 00:00:00,Global Toluene Market Size Research Report 2027 Industry Growth & Key Manufacturers Analysis,
2019-07-19,http://www.digitaljournal.com/pr/4388154,,2019-07-19 11:30:00,"Gas Hydrates Market Outlook 2019 , Size Estimation , Price Trends , Sales , Industry Latest News , and Consumption by Forecast to 2023 - Press Release",
2019-07-22,https://www.marketwatch.com/press-release/alkylate-market-perspective-by-global-size-share-competitive-analysis-regional-forecast-to-2028-2019-07-22,,2019-07-22 04:45:00,"Alkylate Market Perspective By Global Size , Share , Competitive Analysis & Regional Forecast To 2028",
2019-07-23,https://finance.yahoo.com/news/advance-notice-second-quarter-financial-203000478.html,https://finance.yahoo.com/amphtml/news/advance-notice-second-quarter-financial-203000478.html,2019-07-23 00:45:00,"Advance Notice of Second Quarter Financial Results for Shell Midstream Partners , L . P . ",
2019-07-24,https://gcaptain.com/rhine-river-risks-repeat-of-last-years-historic-shutdown/,,2019-07-24 00:00:00,Rhine River Risks Repeat of Last Year Historic Shutdown – gCaptain,
2019-07-25,https://www.freemalaysiatoday.com/category/business/2019/07/25/ekuinas-weighing-options-for-oil-tanker-operator/,,2019-07-25 00:30:00,Ekuinas weighing options for oil tanker operator,
2019-07-26,https://www.marketwatch.com/press-release/isooctane-market-forecast-2019-2028-rising-growth-with-excellent-cagr-of-210-2019-07-26,,2019-07-26 08:45:00,Isooctane Market Forecast 2019 - 2028 : Rising Growth With Excellent CAGR Of 2 . 10 % ,
2019-07-29,https://www.insurancejournal.com/news/national/2019/07/29/534076.htm,https://amp.insurancejournal.com/news/national/2019/07/29/534076.htm,2019-07-29 05:30:00,"From Entering Confined Spaces to Painting Large Buildings , Drones Take On Riskiest Jobs",
2019-07-30,https://www.finanznachrichten.de/nachrichten-2019-07/47304204-eco-atlantic-oil-gas-ltd-eco-atlantic-oil-and-gas-ltd-announces-audited-results-year-ended-31-march-2019-update-200.htm,,2019-07-30 07:00:00,Eco ( Atlantic ) Oil & Gas Ltd : Eco ( Atlantic ) Oil and Gas Ltd Announces Audited Results Year Ended 31 March 2019 & Update,
2019-07-31,https://finance.yahoo.com/news/shell-completes-sale-interest-us-223800381.html,https://finance.yahoo.com/amphtml/news/shell-completes-sale-interest-us-223800381.html,2019-07-31 00:45:00,Shell completes sale of interest in the US Gulf of Mexico Caesar - Tonga asset,
2019-08-01,https://finance.yahoo.com/news/royal-dutch-shell-plc-second-062300076.html,https://finance.yahoo.com/amphtml/news/royal-dutch-shell-plc-second-062300076.html,2019-08-01 06:45:00,Royal Dutch Shell plc Second Quarter 2019 Interim Dividend,
2019-08-02,https://www.finanznachrichten.de/nachrichten-2019-08/47346315-norway-oil-and-gas-upstream-market-growth-trends-and-forecast-report-2019-2024-researchandmarkets-com-004.htm,,2019-08-02 11:15:00,"Norway Oil and Gas Upstream Market Growth , Trends , and Forecast Report 2019 - 2024",
2019-08-05,https://www.directorstalkinterviews.com/royal-dutch-shell-plc-class-b-21-8-potential-upside-indicated-by-berenberg/412789394,https://www.directorstalkinterviews.com/royal-dutch-shell-plc-class-b-21-8-potential-upside-indicated-by-berenberg/412789394/amp,2019-08-05 15:45:00,Royal Dutch Shell Plc Class B 21 . 8 % Potential Upside Indicated by Berenberg,
2019-08-06,https://www.finanznachrichten.de/nachrichten-2019-08/47371858-royal-dutch-shell-plc-director-pdmr-shareholding-008.htm,,2019-08-06 13:00:00,ROYAL DUTCH SHELL PLC - Director / PDMR Shareholding,
2019-08-07,https://www.marketwatch.com/press-release/natural-waxes-market-2019-global-industry-size-share-growth-forecasts-to-2026-2019-08-07,,2019-08-07 07:30:00,"Natural Waxes Market 2019 : Global Industry Size , Share , Growth , Forecasts to 2026",
2019-08-08,https://www.mrt.com/business/oil/article/Permian-fracking-activity-breaks-new-records-with-14288059.php,https://www.mrt.com/business/oil/amp/Permian-fracking-activity-breaks-new-records-with-14288059.php,2019-08-08 00:00:00,Permian fracturing activity sets new records with fewer people,
2019-08-09,https://www.wkrb13.com/2019/08/09/insider-buying-royal-dutch-shell-plc-lonrdsa-insider-buys-372160-in-stock.html,https://www.wkrb13.com/2019/08/09/insider-buying-royal-dutch-shell-plc-lonrdsa-insider-buys-372160-in-stock.html/amp,2019-08-09 05:30:00,"Insider Buying : Royal Dutch Shell Plc ( LON : RDSA ) Insider Buys £372 , 160 in Stock",
2019-08-12,https://www.rigzone.com/news/rigzones_survey_spotlights_the_top_oil_gas_company_to_work_for-12-aug-2019-159462-article/,https://www.rigzone.com/news/rigzones_survey_spotlights_the_top_oil_gas_company_to_work_for-12-aug-2019-159462-article/?amp,2019-08-12 10:30:00,"Rigzone Survey Spotlights the Top Oil , Gas Company to Work For",
2019-08-13,https://www.agriculture.com/markets/newswire/brazils-cosan-says-jv-with-mexicos-femsa-to-open-500-oxxo-stores,,2019-08-13 15:30:00,Brazil Cosan says JV with Mexico FEMSA to open 500 OXXO stores,
2019-08-14,https://www.eenews.net/climatewire/2019/08/14/stories/1060944693,,2019-08-14 12:00:00,WHITE HOUSE : Trump visit draws attention to plastic role in warming,
2019-08-15,https://ca.finance.yahoo.com/news/former-eskom-executives-seek-south-133115651.html,https://ca.finance.yahoo.com/amphtml/news/former-eskom-executives-seek-south-133115651.html,2019-08-15 07:15:00,Former Eskom Executives Seek South Africa Toughest CEO Job,
2019-08-16,https://www.benzinga.com/pressreleases/19/08/ab14281731/oilfield-chemicals-market-huge-growth-opportunities-and-challenges-to-watch-in-2019,https://amp.benzinga.com/amp/content/14281731,2019-08-16 04:00:00,Oilfield Chemicals Market Huge Growth Opportunities and Challenges to Watch in 2019,
2019-08-19,https://www.dailypolitical.com/2019/08/18/royal-dutch-shell-plc-adr-nyserds-a-receives-average-recommendation-of-hold-from-analysts.html,https://www.dailypolitical.com/2019/08/18/royal-dutch-shell-plc-adr-nyserds-a-receives-average-recommendation-of-hold-from-analysts.html/amp,2019-08-19 00:15:00,Royal Dutch Shell plc ADR ( NYSE : RDS . A ) Receives Average Recommendation of  Hold  from Analysts,
2019-08-20,https://www.business-standard.com/article/news-cm/mahanagar-gas-spurts-on-buzz-of-shell-s-exit-119082000285_1.html,https://wap.business-standard.com/article-amp/news-cm/mahanagar-gas-spurts-on-buzz-of-shell-s-exit-119082000285_1.html,2019-08-20 06:15:00,Mahanagar Gas spurts on buzz of Shell exit,
2019-08-21,https://www.reuters.com/article/us-peru-natgas-idUSKCN1VA2G2,https://mobile.reuters.com/article/amp/idUSKCN1VA2G2,2019-08-21 00:30:00,Peru natural gas production hit by leak at Pluspetrol plant,
2019-08-22,https://www.rigzone.com/news/bhp_delivers_largest_bid_in_us_gulf_of_mexico_lease_sale-21-aug-2019-159617-article,https://www.rigzone.com/news/bhp_delivers_largest_bid_in_us_gulf_of_mexico_lease_sale-21-aug-2019-159617-article/?amp,2019-08-22 00:00:00,BHP Delivers Largest Bid in US Gulf of Mexico Lease Sale,
2019-08-23,https://www.washingtonpost.com/business/energy/energy-stocks-make-utilities-look-exciting/2019/08/23/da93f168-c59a-11e9-8bf7-cde2d9e09055_story.html,,2019-08-23 13:15:00,Energy Stocks Make Utilities Look Exciting - The Washington Post,
2019-08-26,https://nz.finance.yahoo.com/news/shell-sued-australian-tax-office-090644241.html,https://nz.finance.yahoo.com/amphtml/news/shell-sued-australian-tax-office-090644241.html,2019-08-26 00:45:00,Shell Sued by Australian Tax Office Over Browse Stake,
2019-08-27,https://www.finanznachrichten.de/nachrichten-2019-08/47528747-royal-dutch-shell-plc-transaction-in-own-shares-008.htm,,2019-08-27 07:15:00,ROYAL DUTCH SHELL PLC - Transaction in Own Shares,
2019-08-28,https://www.thechronicleherald.ca/business/reuters/canadas-largest-oil-producer-joins-opposition-to-enbridge-pipeline-plan-345656/,,2019-08-28 00:00:00,Canada largest oil producer joins opposition to Enbridge pipeline plan | Reuters | Business,
2019-08-29,https://www.investing.com/news/stock-market-news/netherlands-stocks-higher-at-close-of-trade-aex-up-020-1965596,https://m.investing.com/news/stock-market-news/netherlands-stocks-higher-at-close-of-trade-aex-up-020-1965596?ampMode=1,2019-08-29 04:15:00,Netherlands stocks higher at close of trade ; AEX up 0 . 20 % ,
2019-08-30,https://www.marketwatch.com/press-release/white-spirits-market-2019-industry-developments-outlook-current-trends-by-2024---market-research-engine-2019-08-30,,2019-08-30 05:45:00,"White Spirits Market 2019 Industry Developments , Outlook , Current Trends by 2024 - Market Research Engine",
2019-09-02,https://www.hellenicshippingnews.com/china-big-oils-bet-on-upstream-pays-off-while-fuels-wither/,,2019-09-02 02:15:00,China Big Oil Bet on Upstream Pays Off While Fuels Wither | Hellenic Shipping News Worldwide,
2019-09-03,https://finance.yahoo.com/news/tiny-young-nation-needs-gas-190011232.html,https://finance.yahoo.com/amphtml/news/tiny-young-nation-needs-gas-190011232.html,2019-09-03 04:15:00,A $12 Billion Gas Project Could Make or Break This Young Nation,
2019-09-04,https://finance.yahoo.com/news/first-lng-cargo-leaves-15-230000179.html,https://finance.yahoo.com/amphtml/news/first-lng-cargo-leaves-15-230000179.html,2019-09-04 08:30:00,First LNG Cargo Leaves $15 Billion Site as U . S . Exports Grow,
2019-09-05,https://www.law360.com/articles/1195386/shell-exxon-units-can-t-get-2-7b-nigeria-award-enforced,https://www.law360.com/amp/articles/1195386,2019-09-05 01:45:00,"Shell , Exxon Units Cant Get $2 . 7B Nigeria Award Enforced",
